date,station_id,latitude,longitude,observed_temp,modeled_temp
2010-01-01,STN001,34.35416676738742,-84.60127452035823,7.20264617121259,5.3343508671460445
2010-01-01,STN002,39.611950830888716,-102.35155879137983,3.9472394543433653,1.7735839250484604
2010-01-01,STN003,36.85852907690282,-102.1724400045103,2.89996682395296,2.4954361041303335
2010-01-01,STN004,46.72616361609541,-82.88624915902284,8.532951013730564,6.296646486858106
2010-01-01,STN005,40.52823695758715,-108.17651699512496,9.646278004258653,8.544237588398843
2010-01-01,STN006,38.870966134018644,-112.62280853312465,1.2679936549579995,0.5039171393886995
2010-01-01,STN007,34.35145219905857,-73.05628974109867,6.167188476872233,4.648140352324307
2010-01-01,STN008,42.67937152484069,-113.2308324442536,3.969510921266315,3.1882520389447735
2010-01-01,STN009,36.09400021556084,-74.62920664006009,3.8553218502476163,3.0786214846980293
2010-01-01,STN010,48.26569682652447,-104.25842007602338,2.9149845424407195,0.48521009271467797
2010-01-02,STN001,34.35416676738742,-84.60127452035823,9.114680564696089,6.952815159015726
2010-01-02,STN002,39.611950830888716,-102.35155879137983,0.5242155403850188,-1.1479440349490309
2010-01-02,STN003,36.85852907690282,-102.1724400045103,2.304674657557575,2.0278013650912037
2010-01-02,STN004,46.72616361609541,-82.88624915902284,7.3545906523758955,4.930469229108464
2010-01-02,STN005,40.52823695758715,-108.17651699512496,8.467836629222925,7.410072114608586
2010-01-02,STN006,38.870966134018644,-112.62280853312465,0.07796225662114686,-0.21237468368895532
2010-01-02,STN007,34.35145219905857,-73.05628974109867,6.262148417954787,4.706228850434824
2010-01-02,STN008,42.67937152484069,-113.2308324442536,5.326669520845895,4.333168053336115
2010-01-02,STN009,36.09400021556084,-74.62920664006009,5.935397205406242,4.840015913875938
2010-01-02,STN010,48.26569682652447,-104.25842007602338,2.854295584235569,0.4610165656083719
2010-01-03,STN001,34.35416676738742,-84.60127452035823,8.661899644143102,6.512352248635762
2010-01-03,STN002,39.611950830888716,-102.35155879137983,0.4092825377871012,-1.0062149429487834
2010-01-03,STN003,36.85852907690282,-102.1724400045103,6.560825542744151,4.962552190728066
2010-01-03,STN004,46.72616361609541,-82.88624915902284,5.334327502826655,3.2845920909809423
2010-01-03,STN005,40.52823695758715,-108.17651699512496,8.725006436881342,7.683910327854854
2010-01-03,STN006,38.870966134018644,-112.62280853312465,-0.3682993763872391,-0.47431199729027873
2010-01-03,STN007,34.35145219905857,-73.05628974109867,6.144933727172326,4.660564421781648
2010-01-03,STN008,42.67937152484069,-113.2308324442536,4.77645118719708,3.7424551797731764
2010-01-03,STN009,36.09400021556084,-74.62920664006009,5.310207092841566,4.278583343955512
2010-01-03,STN010,48.26569682652447,-104.25842007602338,2.433994564145955,0.2034101003824896
2010-01-04,STN001,34.35416676738742,-84.60127452035823,7.138768739276193,5.873137147035801
2010-01-04,STN002,39.611950830888716,-102.35155879137983,3.8362613149873694,0.833863980573723
2010-01-04,STN003,36.85852907690282,-102.1724400045103,5.774351350481654,4.521769213824842
2010-01-04,STN004,46.72616361609541,-82.88624915902284,7.374739099701792,4.6894888992389
2010-01-04,STN005,40.52823695758715,-108.17651699512496,8.637315282226727,7.737455617923728
2010-01-04,STN006,38.870966134018644,-112.62280853312465,3.654260092780919,2.0049300902280356
2010-01-04,STN007,34.35145219905857,-73.05628974109867,6.282863067739772,4.683733347679267
2010-01-04,STN008,42.67937152484069,-113.2308324442536,4.574779716819412,3.894432571443689
2010-01-04,STN009,36.09400021556084,-74.62920664006009,5.560533994596286,4.208013460074758
2010-01-04,STN010,48.26569682652447,-104.25842007602338,4.996498700980721,2.8470475035550704
2010-01-05,STN001,34.35416676738742,-84.60127452035823,10.180614047617325,7.786201064255761
2010-01-05,STN002,39.611950830888716,-102.35155879137983,2.228651604998487,0.3139735628711974
2010-01-05,STN003,36.85852907690282,-102.1724400045103,5.521888231483185,4.1418380479538675
2010-01-05,STN004,46.72616361609541,-82.88624915902284,9.08241485756447,6.655245358692634
2010-01-05,STN005,40.52823695758715,-108.17651699512496,10.031732018090038,8.897811163207146
2010-01-05,STN006,38.870966134018644,-112.62280853312465,0.36679852094689114,-0.23669243870391468
2010-01-05,STN007,34.35145219905857,-73.05628974109867,4.989624500126233,3.452396215730733
2010-01-05,STN008,42.67937152484069,-113.2308324442536,5.275030806698242,4.3818080587621395
2010-01-05,STN009,36.09400021556084,-74.62920664006009,8.434920072499809,6.70614361148936
2010-01-05,STN010,48.26569682652447,-104.25842007602338,1.079162212462015,-0.6921751852472834
2010-01-06,STN001,34.35416676738742,-84.60127452035823,6.755747958226795,5.099237879827703
2010-01-06,STN002,39.611950830888716,-102.35155879137983,2.9246323988698264,0.032956809631148304
2010-01-06,STN003,36.85852907690282,-102.1724400045103,7.674906360795715,6.179602564198075
2010-01-06,STN004,46.72616361609541,-82.88624915902284,7.513383728301659,5.45289626621424
2010-01-06,STN005,40.52823695758715,-108.17651699512496,10.347137197788951,9.227944069921062
2010-01-06,STN006,38.870966134018644,-112.62280853312465,1.0439742266861072,-0.25954901969535704
2010-01-06,STN007,34.35145219905857,-73.05628974109867,7.575761380845375,6.070006480370381
2010-01-06,STN008,42.67937152484069,-113.2308324442536,4.180411679277544,3.133089998864843
2010-01-06,STN009,36.09400021556084,-74.62920664006009,10.046417698855766,7.958458502589412
2010-01-06,STN010,48.26569682652447,-104.25842007602338,1.8230226027018253,-0.03418437715221925
2010-01-07,STN001,34.35416676738742,-84.60127452035823,7.382337168118528,5.438917872321949
2010-01-07,STN002,39.611950830888716,-102.35155879137983,2.9182786762035327,0.5427715276715336
2010-01-07,STN003,36.85852907690282,-102.1724400045103,4.475102219863729,3.8810736133039585
2010-01-07,STN004,46.72616361609541,-82.88624915902284,9.38831870153277,6.618340147037945
2010-01-07,STN005,40.52823695758715,-108.17651699512496,10.070265816805092,9.034736218601015
2010-01-07,STN006,38.870966134018644,-112.62280853312465,3.4561025225508226,2.313269205747215
2010-01-07,STN007,34.35145219905857,-73.05628974109867,9.211256833469566,7.490273311015462
2010-01-07,STN008,42.67937152484069,-113.2308324442536,5.642303798902434,4.952510955936904
2010-01-07,STN009,36.09400021556084,-74.62920664006009,7.296368245337543,5.872304168332775
2010-01-07,STN010,48.26569682652447,-104.25842007602338,3.9331392395532037,1.4045133662878575
2010-01-08,STN001,34.35416676738742,-84.60127452035823,9.301226041501096,7.119524288079699
2010-01-08,STN002,39.611950830888716,-102.35155879137983,0.8824018999722669,-0.8187603467981864
2010-01-08,STN003,36.85852907690282,-102.1724400045103,6.130292474067885,4.557613029147512
2010-01-08,STN004,46.72616361609541,-82.88624915902284,7.322027194195302,4.996347262682365
2010-01-08,STN005,40.52823695758715,-108.17651699512496,11.20237232162662,10.053315359682346
2010-01-08,STN006,38.870966134018644,-112.62280853312465,2.106666267391183,1.143402839790948
2010-01-08,STN007,34.35145219905857,-73.05628974109867,6.166798421691915,4.573888493009067
2010-01-08,STN008,42.67937152484069,-113.2308324442536,3.914218317423737,3.1593944369330234
2010-01-08,STN009,36.09400021556084,-74.62920664006009,7.88259976851925,5.897188567559072
2010-01-08,STN010,48.26569682652447,-104.25842007602338,2.7565014205209395,0.3998283954334355
2010-01-09,STN001,34.35416676738742,-84.60127452035823,6.090052486631004,4.834964553401784
2010-01-09,STN002,39.611950830888716,-102.35155879137983,4.199464677833905,1.5029344845645145
2010-01-09,STN003,36.85852907690282,-102.1724400045103,6.522058628263305,5.033045258350954
2010-01-09,STN004,46.72616361609541,-82.88624915902284,9.67420350342756,6.658636209313298
2010-01-09,STN005,40.52823695758715,-108.17651699512496,9.783263160201349,8.767083044193628
2010-01-09,STN006,38.870966134018644,-112.62280853312465,3.5214188336676955,2.1382216446873485
2010-01-09,STN007,34.35145219905857,-73.05628974109867,5.874145770426226,4.539161933221959
2010-01-09,STN008,42.67937152484069,-113.2308324442536,5.889831727124804,4.663134200817017
2010-01-09,STN009,36.09400021556084,-74.62920664006009,5.737374259398123,4.179200108172858
2010-01-09,STN010,48.26569682652447,-104.25842007602338,-0.7848860912767859,-2.2653603939516604
2010-01-10,STN001,34.35416676738742,-84.60127452035823,7.737541458319616,6.033726462575072
2010-01-10,STN002,39.611950830888716,-102.35155879137983,1.2001141704153715,-0.7736666933627591
2010-01-10,STN003,36.85852907690282,-102.1724400045103,4.27830894249593,3.112484110430107
2010-01-10,STN004,46.72616361609541,-82.88624915902284,7.799615922870432,5.575581188505624
2010-01-10,STN005,40.52823695758715,-108.17651699512496,6.569960585154645,5.836848580940771
2010-01-10,STN006,38.870966134018644,-112.62280853312465,3.7409448260791516,1.9635058802635807
2010-01-10,STN007,34.35145219905857,-73.05628974109867,6.964203370289534,5.4135624434297505
2010-01-10,STN008,42.67937152484069,-113.2308324442536,5.191509650748611,3.7966948100557767
2010-01-10,STN009,36.09400021556084,-74.62920664006009,10.254959614836217,7.396602940226644
2010-01-10,STN010,48.26569682652447,-104.25842007602338,4.44261315835875,1.8064539043595378
2010-01-11,STN001,34.35416676738742,-84.60127452035823,5.918135866058115,4.939668735274888
2010-01-11,STN002,39.611950830888716,-102.35155879137983,1.8572987115914146,0.14817048022326648
2010-01-11,STN003,36.85852907690282,-102.1724400045103,7.003386898959525,5.039198904010585
2010-01-11,STN004,46.72616361609541,-82.88624915902284,8.201806333273884,5.481198671012302
2010-01-11,STN005,40.52823695758715,-108.17651699512496,8.275527144181364,7.574748620606354
2010-01-11,STN006,38.870966134018644,-112.62280853312465,2.291381533618123,1.6956585164115658
2010-01-11,STN007,34.35145219905857,-73.05628974109867,6.903453218534891,5.249091240392423
2010-01-11,STN008,42.67937152484069,-113.2308324442536,5.274488430268152,4.350432554611057
2010-01-11,STN009,36.09400021556084,-74.62920664006009,8.575601497552695,6.497042698225454
2010-01-11,STN010,48.26569682652447,-104.25842007602338,2.3191644603229267,0.5988176978830201
2010-01-12,STN001,34.35416676738742,-84.60127452035823,8.428149764886761,6.346425331975038
2010-01-12,STN002,39.611950830888716,-102.35155879137983,3.7586262299388693,1.0935081046126638
2010-01-12,STN003,36.85852907690282,-102.1724400045103,6.2519037417109,4.6981789409890755
2010-01-12,STN004,46.72616361609541,-82.88624915902284,8.647896626278225,6.440554161306034
2010-01-12,STN005,40.52823695758715,-108.17651699512496,8.973354086750705,7.99135807268445
2010-01-12,STN006,38.870966134018644,-112.62280853312465,1.9226506653158582,0.9865298538397274
2010-01-12,STN007,34.35145219905857,-73.05628974109867,5.3161447243254125,3.8268350971443708
2010-01-12,STN008,42.67937152484069,-113.2308324442536,2.962359179924908,2.5193331479006353
2010-01-12,STN009,36.09400021556084,-74.62920664006009,7.063783272932538,5.807250095645103
2010-01-12,STN010,48.26569682652447,-104.25842007602338,2.7054316140779986,0.8552786757309899
2010-01-13,STN001,34.35416676738742,-84.60127452035823,7.204599412878542,5.413315267692896
2010-01-13,STN002,39.611950830888716,-102.35155879137983,3.5654537132329662,0.4622608122314408
2010-01-13,STN003,36.85852907690282,-102.1724400045103,4.783445025492289,3.9544125500003044
2010-01-13,STN004,46.72616361609541,-82.88624915902284,9.474912048371056,7.070161983863715
2010-01-13,STN005,40.52823695758715,-108.17651699512496,9.9831840180721,8.9725508428541
2010-01-13,STN006,38.870966134018644,-112.62280853312465,2.8116188293034226,1.2846195434659213
2010-01-13,STN007,34.35145219905857,-73.05628974109867,9.551785189773835,7.585693236110338
2010-01-13,STN008,42.67937152484069,-113.2308324442536,5.159524582988485,3.680714413391156
2010-01-13,STN009,36.09400021556084,-74.62920664006009,7.019175280740005,6.026848552165417
2010-01-13,STN010,48.26569682652447,-104.25842007602338,0.0625668313545309,-1.176270661700126
2010-01-14,STN001,34.35416676738742,-84.60127452035823,6.367938442777796,4.992372125941388
2010-01-14,STN002,39.611950830888716,-102.35155879137983,2.702446860567339,1.2122769370086335
2010-01-14,STN003,36.85852907690282,-102.1724400045103,6.76723564577201,4.934695584895528
2010-01-14,STN004,46.72616361609541,-82.88624915902284,9.098344734128819,6.486632928142505
2010-01-14,STN005,40.52823695758715,-108.17651699512496,10.792861339675145,9.719090485780104
2010-01-14,STN006,38.870966134018644,-112.62280853312465,2.1923711616236634,1.4995240177522469
2010-01-14,STN007,34.35145219905857,-73.05628974109867,5.584876443960072,4.251804879319076
2010-01-14,STN008,42.67937152484069,-113.2308324442536,7.831748238505572,6.2260807384723815
2010-01-14,STN009,36.09400021556084,-74.62920664006009,6.844235450249037,5.113671394800508
2010-01-14,STN010,48.26569682652447,-104.25842007602338,3.904458610372533,1.7699961028465525
2010-01-15,STN001,34.35416676738742,-84.60127452035823,7.578080542106028,5.999667888831604
2010-01-15,STN002,39.611950830888716,-102.35155879137983,1.4804650414434528,-0.35060411619194076
2010-01-15,STN003,36.85852907690282,-102.1724400045103,6.079867070798773,4.790674341178847
2010-01-15,STN004,46.72616361609541,-82.88624915902284,7.635839808167372,5.486650899182988
2010-01-15,STN005,40.52823695758715,-108.17651699512496,11.063165899041696,9.780705073105077
2010-01-15,STN006,38.870966134018644,-112.62280853312465,3.6696683704753315,2.2110698226633714
2010-01-15,STN007,34.35145219905857,-73.05628974109867,5.685571065324721,4.338986793885248
2010-01-15,STN008,42.67937152484069,-113.2308324442536,6.5000275142781625,5.401662177810259
2010-01-15,STN009,36.09400021556084,-74.62920664006009,6.482486724071109,5.0886981340377915
2010-01-15,STN010,48.26569682652447,-104.25842007602338,2.456746068939452,0.6766119936593368
2010-01-16,STN001,34.35416676738742,-84.60127452035823,8.610971961697636,6.306651919540391
2010-01-16,STN002,39.611950830888716,-102.35155879137983,2.111124538150422,-0.29063308190861725
2010-01-16,STN003,36.85852907690282,-102.1724400045103,8.985154450636207,6.575089352626236
2010-01-16,STN004,46.72616361609541,-82.88624915902284,8.190581639419118,6.240162973941413
2010-01-16,STN005,40.52823695758715,-108.17651699512496,10.423670838116285,9.474802259559182
2010-01-16,STN006,38.870966134018644,-112.62280853312465,2.0562039557422978,0.6694139437387258
2010-01-16,STN007,34.35145219905857,-73.05628974109867,7.979699144833044,6.427676811919964
2010-01-16,STN008,42.67937152484069,-113.2308324442536,4.598133647261378,3.9547968479305204
2010-01-16,STN009,36.09400021556084,-74.62920664006009,8.158955918943919,6.25063901514886
2010-01-16,STN010,48.26569682652447,-104.25842007602338,1.8582494936093288,0.26109693497748354
2010-01-17,STN001,34.35416676738742,-84.60127452035823,7.489968333493186,6.564638373939348
2010-01-17,STN002,39.611950830888716,-102.35155879137983,-0.12844207729102664,-1.5879750847596497
2010-01-17,STN003,36.85852907690282,-102.1724400045103,5.499503052737625,4.311865550181527
2010-01-17,STN004,46.72616361609541,-82.88624915902284,8.354524567627395,5.773442505318025
2010-01-17,STN005,40.52823695758715,-108.17651699512496,10.653000181803753,9.714029974466513
2010-01-17,STN006,38.870966134018644,-112.62280853312465,3.238704690719325,1.8647760043956785
2010-01-17,STN007,34.35145219905857,-73.05628974109867,7.956730891539247,6.370338083779725
2010-01-17,STN008,42.67937152484069,-113.2308324442536,6.045391305023582,5.031172047367491
2010-01-17,STN009,36.09400021556084,-74.62920664006009,5.821317237051392,4.154935815089579
2010-01-17,STN010,48.26569682652447,-104.25842007602338,4.411466057436158,2.417862401033627
2010-01-18,STN001,34.35416676738742,-84.60127452035823,10.08204002719342,7.763091496559382
2010-01-18,STN002,39.611950830888716,-102.35155879137983,5.378372276206532,1.6823539972514485
2010-01-18,STN003,36.85852907690282,-102.1724400045103,6.8538726137573995,5.086995697326738
2010-01-18,STN004,46.72616361609541,-82.88624915902284,8.672213733595308,6.4150956431034025
2010-01-18,STN005,40.52823695758715,-108.17651699512496,11.803149187709119,10.489269672337697
2010-01-18,STN006,38.870966134018644,-112.62280853312465,3.3865859123499167,2.0635530377719897
2010-01-18,STN007,34.35145219905857,-73.05628974109867,6.943844650565103,5.423056946586838
2010-01-18,STN008,42.67937152484069,-113.2308324442536,2.9266411753357877,3.0277278239166803
2010-01-18,STN009,36.09400021556084,-74.62920664006009,9.381636204185988,7.694527273308727
2010-01-18,STN010,48.26569682652447,-104.25842007602338,2.9543485952361923,0.9929621177385983
2010-01-19,STN001,34.35416676738742,-84.60127452035823,10.367538673284393,8.130461214155227
2010-01-19,STN002,39.611950830888716,-102.35155879137983,0.26687423032931523,-1.3443671155549217
2010-01-19,STN003,36.85852907690282,-102.1724400045103,5.320716704962374,4.411486419543413
2010-01-19,STN004,46.72616361609541,-82.88624915902284,8.601016063913047,6.442748388997532
2010-01-19,STN005,40.52823695758715,-108.17651699512496,9.101045569982107,8.317992843729126
2010-01-19,STN006,38.870966134018644,-112.62280853312465,2.9861797780622963,2.4484578238015047
2010-01-19,STN007,34.35145219905857,-73.05628974109867,7.6101378705785985,6.227705133373368
2010-01-19,STN008,42.67937152484069,-113.2308324442536,3.366989004455853,3.2206295801807285
2010-01-19,STN009,36.09400021556084,-74.62920664006009,7.942750753916141,6.075850157517085
2010-01-19,STN010,48.26569682652447,-104.25842007602338,4.010056383731936,2.0795412287553354
2010-01-20,STN001,34.35416676738742,-84.60127452035823,6.097879261974965,5.263908837058959
2010-01-20,STN002,39.611950830888716,-102.35155879137983,4.513479092069573,1.877348628059389
2010-01-20,STN003,36.85852907690282,-102.1724400045103,6.348336910085805,5.624414605178532
